"plu_balanza","nombre","precio_venta","codigo_barra_externo","mg"
"6261","NECTAR WATTS MANZANA 200ML","350","0626100000","25"
"6262","NECTAR WATTS NARANJA 200ML","350","0626200000","25"
"6263","NECTAR WATTS DURAZNO 200ML","350","0626300000","25"
"6264","SPRIM NECTAR BERRIES 3X","1050","0626400000","25"
"6265","SPRIM NECTAR NARANJA 3X","1050","0626500000","25"
"6266","SPRIM NECTAR MANZANA 3X","1050","0626600000","25"
"6267","SPRIM NECTAR DURAZNO 3X","1050","0626700000","25"
"6268","SPRITE 3L RETORNABLE","2300","0626800000","25"
"6269","SPRIM NECTAR MANZANA 190ML","350","0626900000","25"
"6270","SPRIM NECTAR NARANJA 190ML","350","0627000000","25"
"6271","SPRIM NECTAR BERRIES 190ML","350","0627100000","25"
"6272","SCHWEPPES GINGER ALE 1.5L","1990","0627200000","25"
"6273","PUYEHUE AGUA MINERAL S/GAS 500","760","0627300000","25"
"6274","LIVEAN NECTAR MANZANA 200ML","400","0627400000","25"
"6275","LIVEAN NECTAR MANZANA 6X200ML","1800","0627500000","25"
"6276","LIVEAN NECTAR DURAZNO 200ML","400","0627600000","25"
"6277","LIVEAN NECTAR DURAZNO 6X200ML","1800","0627700000","25"
"6278","LIVEAN NECTAR PI A 200ML","400","0627800000","25"
"6279","LIVEAN NECTAR PI A 6X200ML","1800","0627900000","25"
"6280","LIVEAN NECTAR NARANJA 200ML","400","0628000000","25"
"6281","LIVEAN NECTAR NARANJA 6X200ML","1800","0628100000","25"
"6282","ALOE VERA FRUTILLA 1.5L","2900","0628200000","25"
"6283","SUEROX MANGO-DURAZNO 630ML","3500","0628300000","25"
"6284","SUEROX FRUTILLA-KIWI 630ML","3500","0628400000","25"
"6285","SUEROX NARANJA 630ML","3500","0628500000","25"
"6286","SUEROX FRUTOS ROJOS 630ML","3500","0628600000","25"
"6287","JUMEX PI A 335ML","1100","0628700000","25"
"6288","BILZ RETORNABLE 2L","1750","0628800000","25"
"6289","PEPSI RETORNABLE 2.5L","1900","0628900000","25"
"6290","FANTA POMELO 350ML","1000","0629000000","25"
"6291","FANTA 250ML","700","0629100000","25"
"6292","COCA COLA 250ML","700","0629200000","25"
"6293","SPRITE 250ML","700","0629300000","25"
"6294","CACHANTUN PERA 1.6L","1550","0629400000","25"
"6295","FRESCOLITA 330ML","1600","0629500000","25"
"6296","WATTS DURAZNO 1.5L","1850","0629600000","25"
"6297","COCA-COLA 2.5L DESECHABLE","2600","0629700000","25"
"6298","CACHANTUN PI A 1.6ML","1350","0629800000","25"
"6299","WATTS NARANJA 1.5L","1850","0629900000","25"
"6300","ROCKSTAR MANGO POWER 500ML","1000","0630000000","25"
"6301","RED BULL GREEN EDITION 250ML","1500","0630100000","25"
"6302","JUMEX MANGO 460ML","2050","0630200000","25"
"6303","JUMEX MANZANA 473ML","2050","0630300000","25"
"6304","JUMEX MANZANA 335ML","1100","0630400000","25"
"6305","JUMEX PI A-COCO 335ML","1100","0630500000","25"
"6306","JUMEX DURAZNO 335ML","1100","0630600000","25"
"6307","COCA-COLA ZERO AZUCAR 473ML","1100","0630700000","25"
"6308","GRANADINA MITJANS 900ML","5200","0630800000","25"
"6309","CACHANTUN FRAMBUESA 600ML","1300","0630900000","25"
"6310","CACHANTUN CITRUS 600ML","1300","0631000000","25"
"6311","CACHANTUN PERA 600ML","1150","0631100000","25"
"6312","GUALLARAUCO ALOE VERA 500ML","1360","0631200000","25"
"6313","LOVE ORANGE LIGHT 475CC","2190","0631300000","25"
"6314","AQUARIUS PERA 500ML","1100","0631400000","25"
"6315","AQUARIUS LIMON 500ML","1100","0631500000","25"
"6316","AQUARIUS UVA 500ML","1100","0631600000","25"
"6317","SCORE ZERO GORILLA 473ML","1200","0631700000","25"
"6318","MONSTER ENERGY JUICE 473ML","1690","0631800000","25"
"6319","GUALLARAUCO NARANJA 1L","2000","0631900000","25"
"6320","ALOE VERA ARANDANO 500ML","1450","0632000000","25"
"6321","WATTS NARANJA VALENCIA 1L","2000","0632100000","25"
"6322","JUGO DEL VALLE NARANJ 0AZ 1.5L","1700","0632200000","25"
"6323","CACHANTUN CITRUS 1.6L","1550","0632300000","25"
"6324","JUGO DEL VALLE NARANJA 1.5L","1700","0632400000","25"
"6325","DEL VALLE DURAZNO 0 AZU 1.5L","1700","0632500000","25"
"6326","VIVO NECTAR DURAZNO 200ML","400","0632600000","25"
"6327","SPRIM NECTAR PI A 3X","1050","0632700000","25"
"6329","ALOE VERA GRANADA 500ML","1450","0632900000","25"
"6330","SPRIM NECTAR PI A 200ML","350","0633000000","25"
"6331","SPRIM NECTAR MANZANA 200ML","350","0633100000","25"
"6332","SPRIM NECTAR DURAZNO 200ML","350","0633200000","25"
"6333","NESTLE PURA VIDA 5L","1900","0633300000","25"
"6334","JUMEX PI A 460ML","2050","0633400000","25"
"6335","LOVE LEMON LIGHT 475ML","2350","0633500000","25"
"6336","SPRITE 1.5L RETORNABLE","1400","0633600000","25"
"6337","LIVEAN NECTAR PINA 200ML","400","0633700000","25"
"6338","JUGO DEL VALLE DURAZNO 1.5L","1700","0633800000","25"
"6339","LIVEAN NECTAR PI A 200ML","400","0633900000","25"
"6340","KEM PINA 2L DESECHABLE","1890","0634000000","25"
"6341","CACHANTUN MANGO MARACUYA 1.6L","1550","0634100000","25"
"6342","STRIKE ONE FRUTAL FANTASIA 473","1800","0634200000","25"
"6343","ALO VERA OYE PINA 1.5L","2900","0634300000","25"
"6344","BILZ 2L DESECHABLE","1500","0634400000","25"
"6345","COLAGENO GRANADA 550CC","1680","0634500000","25"
"6346","MANANTIAL SIN GAS 3L","1100","0634600000","25"
"6347","CRUSH ORANGE 2L DES","1500","0634700000","25"
"6348","ALOE VERA MANGO 1.5L","2900","0634800000","25"
"6349","FANTA 220ML","600","0634900000","25"
"6350","INCA KOLA ORIGINAL 350ML","1000","0635000000","25"
"6351","FANTA BEETLEJUICE 350ML","1000","0635100000","25"
"6352","WATTS TUTTIFRUTILLA 1.5L","1850","0635200000","25"
"6353","MONSTER RIPPER 473ML","1690","0635300000","25"
"6354","LIMON SODA 2.0L DESECHABLE","1500","0635400000","25"
"6355","FANTA BEETLEJUICE 591ML","1300","0635500000","25"
"6356","CRISTAL CERO RADLER 350ML","850","0635600000","25"
"6357","COCA COLA ZERO 350ML LATA","1000","0635700000","25"
"6358","JUMEX PERA 335ML","1100","0635800000","25"
"6359","CANADA DRY 2L DESECHABLE","1500","0635900000","25"
"6360","COCA COLA OREO S/AZUCAR 350ML","1000","0636000000","25"
"6361","WATTS SELECCION PINAGUAYABA 1L","2000","0636100000","25"
"6362","COCA COLA S/AZUCAR 1L","1400","0636200000","25"
"6363","COCA COLA S/AZUCAR 220ML LATA","600","0636300000","25"
"6364","GUALLARAUCO FRUTILLA 1L","2000","0636400000","25"
"6365","SPRITE ICE S/AZUCAR 350ML","1000","0636500000","25"
"6366","BILZ PAZ POP CANDY 500ML","1000","0636600000","25"
"6367","SCORE MOJITO 473ML","1200","0636700000","25"
"6368","MONSTER ZERO 473ML","1690","0636800000","25"
"6369","H2OH! LIMALIMON 600ML","1000","0636900000","25"
"6370","H2OH! NARANCHELO 600ML","1000","0637000000","25"
"6371","PEPSI ZERO 600ML","1200","0637100000","25"
"6372","WATTS SELECCION MANG-MARACY 1L","2000","0637200000","25"
"6373","GUALLARAUCO FRUTI CIRUE 1L","3200","0637300000","25"
"6374","INCA KOLA 1.5L","1900","0637400000","25"
"6375","JUMEX DURAZNO 473ML","2050","0637500000","25"
"6376","SPRITE LATA 220ML","600","0637600000","25"
"6377","LIVEAN NECTAR NARANJA 6X200ML","1800","0637700000","25"
"6378","POWER ADE GOLD RUSH 1.1L","1700","0637800000","25"
"6379","JUGO DEL VALLE PI A 300ML","850","0637900000","25"
"6380","JUMEX PI A-COCO 473ML","2050","0638000000","25"
"6381","CACHANTUN CITRUS GASIF 310ML","850","0638100000","25"
"6382","CACHANTUN PI A 600ML","1300","0638200000","25"
"6383","CACHANTUN STRONG GAS 1600ML","1050","0638300000","25"
"6384","CACHANTUN STRONG GAS 600ML","700","0638400000","25"
"6385","GUALLARAUCO MANZANA 1L","2000","0638500000","25"
"6386","GUALLARAUCO PERA 1L","2000","0638600000","25"
"6387","GUALLARAUCO ALOE VERA 1L","2000","0638700000","25"
"6388","PROTEIN SHAKE & GO VAIN 310ML","1890","0638800000","25"
"6389","PEPSI ZERO AZUCAR LATA 473ML","800","0638900000","25"
"6390","JUGO DEL VALLE PINA 400ML","890","0639000000","25"
"6391","CACHANTUN MENTA JENGIBRE 600ML","1150","0639100000","25"
"6392","FANTA 1.5L","1900","0639200000","25"
"6393","KUNSTMANN LAGER S/ALCOHOL 330C","1920","0639300000","25"
"6394","STELLA ARTOIS S/ALCOHOL 330CC","950","0639400000","25"
"6395","FANTA 1.1L","1300","0639500000","25"
"6396","SPRITE 1.1L","1300","0639600000","25"
"6397","KEM XTREME 2.0","2200","0639700000","25"
"6398","LOVE LEMON MENTA JENGIBRE 1L","4200","0639800000","25"
"6399","COCA-COLA ZERO 2.5 DESECHABLE","2600","0639900000","25"
"6400","FANTA 237ML","400","0640000000","25"
"6401","FANTA 237ML","400","0640100000","25"
"6402","GUALLARAUCO RED VITAMIN 1L","2000","0640200000","25"
"6403","RED BULL SUGAR FREE 473ML","2800","0640300000","25"
"6404","COCA-COLA ORIGINAL 473ML","1300","0640400000","25"
"6405","GATORLIT  RECOVER FRUT-KIWI 59","2500","0640500000","25"
"6406","GATORLIT  RECOVER UVA 591ML","2500","0640600000","25"
"6407","CERVEZA ZERO BUDWEISER 330CC","1000","0640700000","25"
"6408","GUALLARAUCO ORANGE VITAMIN 1L","2000","0640800000","25"
"6409","POP CANDY MUCHO SABOR 500ML","1000","0640900000","25"
"6410","GATORADE LIMON 1L","1600","0641000000","25"
"6411","WATTS NARANJA-MANZANA 1.5L","1850","0641100000","25"
"6412","VITAL GASIFICADA 2.5L","1300","0641200000","25"
"6413","MONSTER ULTRA PEACHY KEEN 473M","1690","0641300000","25"
"6414","BENEDICTINO FRUTILLA 1.5ML","1400","0641400000","25"
"6416","POWERADE SOUR MANZANA VERDE 85","1200","0641600000","25"
"6417","BEBIDA WILD PROTEIN VAINILLA","1100","0641700000","25"
"6418","WATTS SELECION PAPAYA 1L","2000","0641800000","25"
"6419","VITAL GASIFICADA 330ML","700","0641900000","25"
"6420","VITAL NATURAL S/GAS 330ML","700","0642000000","25"
"6421","RED BULL WINTER 250ML","1500","0642100000","25"
"6422","ROCKSTAR SANDIA PUNCH 500ML","1000","0642200000","25"
"6423","FANTA POMELO ZERO 1.5L","1900","0642300000","25"
"6780","COLEGIAL CHICO","990","0678000000","25"
"7000","CAMARON 500GR","6500","0700000000","25"
"7001","PAPAS FRITAS GOLDEN RIVER 2.5K","6900","0700100000","25"
"7003","PAPAS FRITAS MINUTO VERDE 1KG","3350","0700300000","25"
"7004","NUGGETS POLLO SUPER POLLO 400G","2790","0700400000","25"
"7005","CARNE MOLIDA KING 250G","1690","0700500000","25"
"7006","CARNE MOLIDA SAN JORGE 250G","1600","0700600000","25"
"7007","CARNE MOLIDA LLANQUIHUE 250G","2500","0700700000","25"
"7008","CARNE MOLIDA RCT ABUELO 250G","2490","0700800000","25"
"7009","CARNE MOLIDA PF 250G","1890","0700900000","25"
"7010","MASTODONTE LA CRIANZA 185G","1700","0701000000","25"
"7011","ESCALOPA DE VACUNO RCT ABU 120","1080","0701100000","25"
"7012","HAMBURGUESA VACUNO RCT ABU 100","1100","0701200000","25"
"7013","BRONTO BURGER SAN JORGE 185G","1200","0701300000","25"
"7014","CHURRASCOS VACUNO KING 90G","990","0701400000","25"
"7015","HAMBURGUESA POLLO RCT ABU 100","850","0701500000","25"
"7016","CROQUETA SUPER POLLO 80G","500","0701600000","25"
"7017","PF POLLO A LA PLANCHA 80G","850","0701700000","25"
"7018","LA CRIANZA VACUNO 100G","950","0701800000","25"
"7019","CHURRASCOS VACUNO LLANQUI 90G","1550","0701900000","25"
"7020","CROQUETA SALMON ATLANTICO 80G","850","0702000000","25"
"7021","HAMBURG CARNE ANG LA PREFE 100","950","0702100000","25"
"7022","HAMBURGUESA SAN JORGE 90G","600","0702200000","25"
"7023","SUPREMA POLLO RCT ABUELO 120G","1100","0702300000","25"
"7024","LA CRIANZA POLLO 100G","950","0702400000","25"
"7025","CROCANTE POLLO SUP POLLO 100G","790","0702500000","25"
"7026","SOFRITO C/ AJO MIN VERDE 150G","700","0702600000","25"
"7027","CHOCLO TROCITOS MIN VERDE 180G","900","0702700000","25"
"7028","POROTO VERDE MIN VERDE 150G","790","0702800000","25"
"7029","CHOCLO GRANO MIN VERDE 200G","670","0702900000","25"
"7030","ARVEJAS MIN VERDE 200G","670","0703000000","25"
"7031","PRIMAVERA VERDUR MIN VERDE 200","670","0703100000","25"
"7032","CHOCLO GRANO MIN VERDE 500G","1600","0703200000","25"
"7033","PIZZA VEGETARIANA PF 250G","2100","0703300000","25"
"7034","PIZZA JAMON QUESO PF 250G","2100","0703400000","25"
"7035","MANGO TROZOS MIN VERDE 500G","3000","0703500000","25"
"7036","FRAMBUESA MIN VERDE 400G","4100","0703600000","25"
"7037","PI A TROZO MIN VERDE 500G","3000","0703700000","25"
"7038","FRUTOS D BOSQUE MIN VERDE 500G","3250","0703800000","25"
"7039","PAPAS PREFRITAS MIN VERDE 500G","1750","0703900000","25"
"7040","PAPAS DUQUESAS MIN VERDE 500G","1900","0704000000","25"
"7041","CHOMP FRAMBUESA SAVORY","4000","0704100000","25"
"7042","CRAZY FRAMBUESA SAVORY","1500","0704200000","25"
"7043","SAVORY FRUTOS DEL BOSQUE Y CHO","3700","0704300000","25"
"7044","SAVORY CHOC BLANCO FRAMB 1L","3700","0704400000","25"
"7045","SAVORY CASSATA BRICK 1L","3700","0704500000","25"
"7046","SAVORY CHOCOLATE SUIZO 1L","3700","0704600000","25"
"7047","SAVORY CHOCOLATE 0 AZUCAR 1L","5000","0704700000","25"
"7048","SAVORY PASAS AL RON 1L","3700","0704800000","25"
"7049","CREMERIA CRUNCHY RASPBERRY","5800","0704900000","25"
"7050","SAHNE NUSS CHARLOT 900ML","5800","0705000000","25"
"7051","SAVORY MEGA DELTA FRAMB 650ML","5500","0705100000","25"
"7052","SAVORY CHARLOT TRES LECHES","5800","0705200000","25"
"7053","SAVORY CHARLOT ROULADE","2990","0705300000","25"
"7054","SAVORY CRAZY FLOCOS","1500","0705400000","25"
"7055","PURA FRUTA BOMBONES FRAMB225ML","3890","0705500000","25"
"7056","SAHNE NUSS BOMBON HELADO 225ML","3890","0705600000","25"
"7057","DANKY SAHNE NUSS","2100","0705700000","25"
"7058","DANKY 21","2100","0705800000","25"
"7059","DANKY CHILL","2100","0705900000","25"
"7060","DANKY MAMBO","2100","0706000000","25"
"7061","SAVORY ZOORPRESA","600","0706100000","25"
"7062","SAVORY KRIKO","800","0706200000","25"
"7063","SAVORY COLA DE TIGRE","600","0706300000","25"
"7064","SAVORY CHOCOLITO","950","0706400000","25"
"7065","SAVORY EGOCENTRICO","950","0706500000","25"
"7066","SAVORY CENTELLA","400","0706600000","25"
"7067","SAVORY TRULULU","600","0706700000","25"
"7068","MEGA CRUNCHY DULCE LECHE","2300","0706800000","25"
"7069","MEGA COOKIES & CREAM MANJAR","2300","0706900000","25"
"7070","MEGA FRAMBUESA","2300","0707000000","25"
"7071","MEGA ALMENDRAS","2300","0707100000","25"
"7072","SAVORY TRITON HELADO","1100","0707200000","25"
"7073","SAVORY KITKAT HELADO","2300","0707300000","25"
"7074","MEGA SAHNE NUSS 90ML","2300","0707400000","25"
"7075","CRAZY SANGURUCHO VAINILLA","1550","0707500000","25"
"7076","PURA FRUTA MANGO 75ML","1250","0707600000","25"
"7077","PURA FRUTA FRAMBUESA 75ML","1250","0707700000","25"
"7078","TRENDY MINI CONO","750","0707800000","25"
"7079","FRUNA PALO PALITO","150","0707900000","25"
"7080","FRUNA FRU TANKER","200","0708000000","25"
"7081","FRUNA PALITO NARANJA","150","0708100000","25"
"7082","FRUNA BRAZUKA","150","0708200000","25"
"7083","FRUNA PALITO FRAMBUESA","150","0708300000","25"
"7084","TRENDY COSMICO","450","0708400000","25"
"7085","FRUNA PALITO MANZANA","150","0708500000","25"
"7086","FRUNA PALITO MORA MORA","200","0708600000","25"
"7087","TRENDY OREO HELADO 70G","1800","0708700000","25"
"7088","TRENDY MILKA HELADO 75G","1800","0708800000","25"
"7089","FRUNA MUSTANG COOKIES CREAM","450","0708900000","25"
"7090","FRUNA MAGNIFICO MILANO","550","0709000000","25"
"7091","CHURU VARIEDADES","600","0709100000","25"
"7092","FRUNA COPA CHIRIMOYA ALEGRE","750","0709200000","25"
"7093","FRUNA CASSATIN MILANO","450","0709300000","25"
"7094","TWINGO PASAS AL RON","590","0709400000","25"
"7095","FRUNA CASSATA CHOCOLATE","1700","0709500000","25"
"7096","FRUNA CASSATA PI A","1700","0709600000","25"
"7097","TRENDY MILKA HELADO 1L","5200","0709700000","25"
"7098","TRENDY BAILEYS HELADO 1L","5200","0709800000","25"
"7099","FRUNA MUSTANG ALMENDRADO","450","0709900000","25"
"7100","FRUNA MUSTANG ALEGRE","450","0710000000","25"
"7101","FRUNA MUSTANG CLASICO","450","0710100000","25"
"7102","FRUNA MORA CREMA","300","0710200000","25"
"7103","FRUNA CHIRY FRU","200","0710300000","25"
"7104","TRENDY TUCU TUCU","450","0710400000","25"
"7105","CASSATA MILANO FRUNA 1L","1700","0710500000","25"
"7106","CREMA CREMA FRUNA","300","0710600000","25"
"7107","CAMARON CRUDO 500G","6500","0710700000","25"
"7108","MINUTO VERDE FRAMBUESA 1KG","8000","0710800000","25"
"7109","LA CRIANZA SOYA BURGER 100G","690","0710900000","25"
"7110","MINUTO VERDE PAPAS DUQUESAS 1K","3650","0711000000","25"
"7111","NOGGER BRESLER 85ML","1400","0711100000","25"
"7112","VIENNETTA CLASICA BRESLER 1L","4750","0711200000","25"
"7113","COSTA RAMA BRESLER 900ML","5900","0711300000","25"
"7114","DOBLON BRESLER 60ML","550","0711400000","25"
"7115","MAGNUM ALMENDRAS 100ML","2400","0711500000","25"
"7116","ROLLS CROCANTE BRESLER","1500","0711600000","25"
"7117","FRUGELE BRESLER CHIRIMOYA 75ML","1000","0711700000","25"
"7118","LOLY CHOC BRESLER 80ML","850","0711800000","25"
"7119","LOOP BRESLER 60ML","550","0711900000","25"
"7120","MAGNUM BLANCO FRAMBUESA 90ML","2250","0712000000","25"
"7121","AMBROSITO BRESLER 54G","300","0712100000","25"
"7122","ORLY BRESLER BERRIES 70ML","1000","0712200000","25"
"7123","ORLY BRESLER MENTA 70ML","1000","0712300000","25"
"7124","FRUGELE BRESLER FRAMBUESA 60ML","350","0712400000","25"
"7125","VIVO BRESLER FRUTILLA 75ML","1100","0712500000","25"
"7126","SAN FRANCISCO BOMBON VAIN 80G","2000","0712600000","25"
"7127","SAN FRANCI FRAMB A LA CREMA 1L","7390","0712700000","25"
"7128","SAN FRANCISCO TRONCO CASTA  1L","7390","0712800000","25"
"7129","SAN FRANCISCO PLATANO MANJA 1L","7390","0712900000","25"
"7130","LA CABA A EMPANADAS QUESO 270G","2650","0713000000","25"
"7131","TRENDY TROCK MACCHIATO 66G","1200","0713100000","25"
"7134","SAN FRANCISCO PAPAY CREMA 1L","7390","0713400000","25"
"7135","TROZO SANDIA TRENDY","500","0713500000","25"
"7136","AMBERRIES BRESLER","1150","0713600000","25"
"7137","CALIPPO BRESLER","1150","0713700000","25"
"7138","SUNY BRESLER","650","0713800000","25"
"7139","FLIPY BRESLER","550","0713900000","25"
"7140","ALMENDRADO PREMIUM SAVORY","5800","0714000000","25"
"7141","CREMISSIMO FRAMB A LA CREMA","1350","0714100000","25"
"7142","LA CREMERIA CRUNCHY RASPB 1L","5400","0714200000","25"
"7143","LA CREMERIA HAZELNUT EXPL 1L","5800","0714300000","25"
"7144","SAVORY CHOCOLATE LUCUMA 1L","3700","0714400000","25"
"7145","SAVORY BANANA SPLIT 1L","3700","0714500000","25"
"7146","SAVORY MEGA FRAMBUESA","1990","0714600000","25"
"7147","PALITO VANICHOC","250","0714700000","25"
"7148","SAVORY MEGA CRUNCH DULCE LECHE","1990","0714800000","25"
"7149","DANKY VOLCANO CHOCO PLATANO","2100","0714900000","25"
"7150","DANKY VOLCANO CHOCO FRAMBUESA","2100","0715000000","25"
"7151","TRENCITO HELADO 70ML","1050","0715100000","25"
"7152","XPLORI K-LOV SAVORY 62G","500","0715200000","25"
"7153","MAGNUM CHOCOLATE NUSS 900ML","7500","0715300000","25"
"7154","ALMENDRADO BRESLER 900ML","5800","0715400000","25"
"7155","SAVORY BILZ Y PAP 92G","800","0715500000","25"
"7156","CHOCO FRU","250","0715600000","25"
"7157","MAGNIFICO ORIGINAL","550","0715700000","25"
"7158","FRUTI FRU","200","0715800000","25"
"7159","HIELO BOLSA 1KG","990","0715900000","25"
"7160","FRUGELE FRAMBUESA BRESLER","350","0716000000","25"
"7161","FRUGELE CHIRIMOYA BRESLER","350","0716100000","25"
"7162","SAN FRANCISCO F. DEL BOSQUE 0","7390","0716200000","25"
"7163","MOLIDA VACUNO CONDIMENTADO LP","1000","0716300000","25"
"7164","TRENDY CHOC. SUIZO Y FR. BOSQU","3400","0716400000","25"
"7165","SAVORY VAINILLA 0 AZUCAR 1L","5000","0716500000","25"
"7166","SAVORY CHOCOLATE 0 AZUCAR 1L","4790","0716600000","25"
"7167","TRENDY LENGUIX FRAMBUESA","500","0716700000","25"
"7168","TWINGO FRUTI-VAINI-CHOCO 130ML","590","0716800000","25"
"7169","HAMBURGUESA SAN JORGE 100G","600","0716900000","25"
"7170","SAHNE-NUSS HELADO 1L","5800","0717000000","25"
"7171","TRENDY EL CHAVO 64G","300","0717100000","25"
"7172","PAPAS FRITAS MIN VERDE 1KG","3350","0717200000","25"
"7173","HELADO TU Y YO ARTESANAL","500","0717300000","25"
"7174","PALITO PI A FRUNA","150","0717400000","25"
"7175","MINUTO VERDE CHOCLO GRANO 1KG","3000","0717500000","25"
"7176","BRESLER PI A 1.8L","3000","0717600000","25"
"7177","PIZZA JAMON QUESO PF 465G","3990","0717700000","25"
"7178","MINUTO VERDE FRAMBUESA 400G","3850","0717800000","25"
"7179","COPA MORA CREMA FRUNA 250ML","750","0717900000","25"
"7180","CROCANTY SAVORY 90ML","950","0718000000","25"
"7181","HAWAI TROPICAL TRNDY","950","0718100000","25"
"7182","CRAZY CHIRIMOYA ALEGRE 170ML","1500","0718200000","25"
"7183","LOLLYPOP SAVORY 90ML","800","0718300000","25"
"7184","KITKAT GOLD 85ML","1990","0718400000","25"
"7185","SAVORY PI A 1L","3700","0718500000","25"
"7186","SAVORY TRES LECHES 1L","3700","0718600000","25"
"7187","SAN FRANCISCO FRT. BOSQUE 75G","2000","0718700000","25"
"7188","MECANO MANJAR BRESLER 70ML","1000","0718800000","25"
"7189","ORLY CHIRIMOYA ALEGRE BRESLER","1000","0718900000","25"
"7190","DANKY NOGATONGA 125ML","2100","0719000000","25"
"7191","DISCOVER TRENDY 53G","250","0719100000","25"
"7192","CASATA VAINILLA FRUNA 1L","1700","0719200000","25"
"7193","LOMO SALMON 85G","1300","0719300000","25"
"7194","LA CREMERIA DUL. LECHE BROWNIE","5800","0719400000","25"
